STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
89;8.9s;car1;car3;16.55397674864391;69.64259236340558;"[b'14:57:10.756215 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...oR@.@.F...........#.....CAM::192.168.1.1::{""time"": ""7.9"", ""position"": ""(57.509523662189316, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.762908 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 114\n', b'E...r.@.@.D...........#..z..CAM::192.168.1.2::{""time"": ""7.9"", ""position"": ""(24.366, -1.6, 0)"", ""speed"": ""9.879999999999994"", ""leader"": ""None""}\n', b'14:57:10.856493 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...oj@.@.F...........#....]CAM::192.168.1.1::{""time"": ""8.0"", ""position"": ""(58.81283053231094, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.863743 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.0"", ""position"": ""(25.379999999999995, -1.6, 0)"", ""speed"": ""10.139999999999993"", ""leader"": ""None""}\n', b'14:57:10.956056 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...om@.@.F...........#....kCAM::192.168.1.1::{""time"": ""8.1"", ""position"": ""(60.11613740243257, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.960950 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.1"", ""position"": ""(26.419999999999998, -1.6, 0)"", ""speed"": ""10.399999999999993"", ""leader"": ""car1""}\n', b'14:57:11.057115 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...ov@.@.F...........#...L=CAM::192.168.1.1::{""time"": ""8.2"", ""position"": ""(61.4194442725542, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.061675 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 115\n', b'E...r%@.@.C...........#..{.>CAM::192.168.1.2::{""time"": ""8.2"", ""position"": ""(27.486, -1.6, 0)"", ""speed"": ""10.659999999999993"", ""leader"": ""car1""}\n', b'14:57:11.157645 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...oy@.@.F...........#.....CAM::192.168.1.1::{""time"": ""8.3"", ""position"": ""(62.722751142675826, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.162431 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 115\n', b'E...r+@.@.C...........#..{+>CAM::192.168.1.2::{""time"": ""8.3"", ""position"": ""(28.578, -1.6, 0)"", ""speed"": ""10.919999999999993"", ""leader"": ""car1""}\n', b'14:57:11.257228 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.Fq..........#....eCAM::192.168.1.1::{""time"": ""8.4"", ""position"": ""(64.02605801279745, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.262216 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r@@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.4"", ""position"": ""(29.695999999999994, -1.6, 0)"", ""speed"": ""11.179999999999993"", ""leader"": ""car1""}\n', b'14:57:11.357600 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F\\..........#....aCAM::192.168.1.1::{""time"": ""8.5"", ""position"": ""(65.32936488291908, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.362407 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...rY@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.5"", ""position"": ""(30.839999999999996, -1.6, 0)"", ""speed"": ""11.439999999999992"", ""leader"": ""car1""}\n', b'14:57:11.457750 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.FN..........#....YCAM::192.168.1.1::{""time"": ""8.6"", ""position"": ""(66.63267175304071, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.462683 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...rd@.@.C...........#....<CAM::192.168.1.2::{""time"": ""8.6"", ""position"": ""(32.00999999999999, -1.6, 0)"", ""speed"": ""11.699999999999992"", ""leader"": ""car1""}\n', b'14:57:11.558002 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.FL..........#....UCAM::192.168.1.1::{""time"": ""8.7"", ""position"": ""(67.93597862316233, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.563109 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...rp@.@.C...........#....:CAM::192.168.1.2::{""time"": ""8.7"", ""position"": ""(33.20599999999999, -1.6, 0)"", ""speed"": ""11.959999999999992"", ""leader"": ""car1""}\n', b'14:57:11.658322 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F9..........#....OCAM::192.168.1.1::{""time"": ""8.8"", ""position"": ""(69.23928549328396, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.663859 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...rs@.@.C...........#....;CAM::192.168.1.2::{""time"": ""8.8"", ""position"": ""(34.42799999999999, -1.6, 0)"", ""speed"": ""12.219999999999992"", ""leader"": ""car1""}\n']";-59.0@car1-wlan1
89;8.9s;car2;car1;27.466592363405603;30.575999999999986;[];-70.0@car2-wlan1
90;9.0s;car1;car3;16.754494688588398;70.94589923352721;[];-58.0@car1-wlan1
90;9.0s;car2;car1;27.495899233527226;31.849999999999987;"[b'14:57:10.858077 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.0"", ""position"": ""(25.379999999999995, -1.6, 0)"", ""speed"": ""10.139999999999993"", ""leader"": ""None""}\n', b'14:57:10.861359 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...oj@.@.F...........#....]CAM::192.168.1.1::{""time"": ""8.0"", ""position"": ""(58.81283053231094, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:10.957591 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.1"", ""position"": ""(26.419999999999998, -1.6, 0)"", ""speed"": ""10.399999999999993"", ""leader"": ""car1""}\n', b'14:57:10.958528 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...om@.@.F...........#....kCAM::192.168.1.1::{""time"": ""8.1"", ""position"": ""(60.11613740243257, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.058947 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 115\n', b'E...r%@.@.C...........#..{.>CAM::192.168.1.2::{""time"": ""8.2"", ""position"": ""(27.486, -1.6, 0)"", ""speed"": ""10.659999999999993"", ""leader"": ""car1""}\n', b'14:57:11.059802 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...ov@.@.F...........#...L=CAM::192.168.1.1::{""time"": ""8.2"", ""position"": ""(61.4194442725542, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.159378 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 115\n', b'E...r+@.@.C...........#..{+>CAM::192.168.1.2::{""time"": ""8.3"", ""position"": ""(28.578, -1.6, 0)"", ""speed"": ""10.919999999999993"", ""leader"": ""car1""}\n', b'14:57:11.160327 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 127\n', b'E...oy@.@.F...........#.....CAM::192.168.1.1::{""time"": ""8.3"", ""position"": ""(62.722751142675826, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.259654 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r@@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.4"", ""position"": ""(29.695999999999994, -1.6, 0)"", ""speed"": ""11.179999999999993"", ""leader"": ""car1""}\n', b'14:57:11.259839 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.Fq..........#....eCAM::192.168.1.1::{""time"": ""8.4"", ""position"": ""(64.02605801279745, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.359358 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...rY@.@.C...........#.....CAM::192.168.1.2::{""time"": ""8.5"", ""position"": ""(30.839999999999996, -1.6, 0)"", ""speed"": ""11.439999999999992"", ""leader"": ""car1""}\n', b'14:57:11.360134 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F\\..........#....aCAM::192.168.1.1::{""time"": ""8.5"", ""position"": ""(65.32936488291908, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.459611 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...rd@.@.C...........#....<CAM::192.168.1.2::{""time"": ""8.6"", ""position"": ""(32.00999999999999, -1.6, 0)"", ""speed"": ""11.699999999999992"", ""leader"": ""car1""}\n', b'14:57:11.460301 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.FN..........#....YCAM::192.168.1.1::{""time"": ""8.6"", ""position"": ""(66.63267175304071, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.559620 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...rp@.@.C...........#....:CAM::192.168.1.2::{""time"": ""8.7"", ""position"": ""(33.20599999999999, -1.6, 0)"", ""speed"": ""11.959999999999992"", ""leader"": ""car1""}\n', b'14:57:11.560464 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.FL..........#....UCAM::192.168.1.1::{""time"": ""8.7"", ""position"": ""(67.93597862316233, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.660806 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F9..........#....OCAM::192.168.1.1::{""time"": ""8.8"", ""position"": ""(69.23928549328396, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.661074 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...rs@.@.C...........#....;CAM::192.168.1.2::{""time"": ""8.8"", ""position"": ""(34.42799999999999, -1.6, 0)"", ""speed"": ""12.219999999999992"", ""leader"": ""car1""}\n', b'14:57:11.760275 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r~@.@.C...........#....8CAM::192.168.1.2::{""time"": ""8.9"", ""position"": ""(35.67599999999999, -1.6, 0)"", ""speed"": ""12.479999999999992"", ""leader"": ""car1""}\n', b'14:57:11.761050 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F5..........#....hCAM::192.168.1.1::{""time"": ""8.9"", ""position"": ""(70.54259236340559, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n']";-69.0@car2-wlan1
91;9.1s;car1;car3;16.955012628532884;72.24920610364885;[];-58.0@car1-wlan1
91;9.1s;car2;car1;27.49920610364886;33.149999999999984;[];-69.0@car2-wlan1
92;9.2s;car1;car3;17.15553056847737;73.55251297377048;[];-57.0@car1-wlan1
92;9.2s;car2;car1;27.476512973770483;34.475999999999985;[];-69.0@car2-wlan1
93;9.3s;car1;car3;17.356048508421857;74.8558198438921;[];-57.0@car1-wlan1
93;9.3s;car2;car1;27.427819843892117;35.82799999999998;[];-68.0@car2-wlan1
94;9.4s;car1;car3;17.556566448366343;76.15912671401372;[];-57.0@car1-wlan1
94;9.4s;car2;car1;27.35312671401374;37.20599999999998;[];-68.0@car2-wlan1
95;9.5s;car1;car3;17.75708438831083;77.46243358413535;[];-56.0@car1-wlan1
95;9.5s;car2;car1;27.252997885659596;38.60943569847576;[];-67.0@car2-wlan1
96;9.6s;car1;car3;17.95760232825532;78.76574045425699;[];-56.0@car1-wlan1
96;9.6s;car2;car1;27.152869057305445;40.01287139695153;[];-67.0@car2-wlan1
97;9.7s;car1;car3;18.158120268199806;80.0690473243786;[];-55.0@car1-wlan1
97;9.7s;car2;car1;27.0527402289513;41.41630709542731;[];-67.0@car2-wlan1
98;9.8s;car1;car3;18.358638208144292;81.37235419450025;"[b'14:57:11.758495 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F5..........#....hCAM::192.168.1.1::{""time"": ""8.9"", ""position"": ""(70.54259236340559, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.763697 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r~@.@.C...........#....8CAM::192.168.1.2::{""time"": ""8.9"", ""position"": ""(35.67599999999999, -1.6, 0)"", ""speed"": ""12.479999999999992"", ""leader"": ""car1""}\n', b'14:57:11.858110 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F3..........#....cCAM::192.168.1.1::{""time"": ""9.0"", ""position"": ""(71.84589923352722, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.862944 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.C...........#.....CAM::192.168.1.2::{""time"": ""9.0"", ""position"": ""(36.94999999999999, -1.6, 0)"", ""speed"": ""12.739999999999991"", ""leader"": ""car1""}\n', b'14:57:11.958609 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....fCAM::192.168.1.1::{""time"": ""9.1"", ""position"": ""(73.14920610364885, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.965146 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.C}..........#.....CAM::192.168.1.2::{""time"": ""9.1"", ""position"": ""(38.249999999999986, -1.6, 0)"", ""speed"": ""12.999999999999991"", ""leader"": ""car1""}\n', b'14:57:12.058899 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....aCAM::192.168.1.1::{""time"": ""9.2"", ""position"": ""(74.45251297377047, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.063772 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.Ct..........#.....CAM::192.168.1.2::{""time"": ""9.2"", ""position"": ""(39.575999999999986, -1.6, 0)"", ""speed"": ""13.259999999999991"", ""leader"": ""car1""}\n', b'14:57:12.158319 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...o.@.@.F...........#...>3CAM::192.168.1.1::{""time"": ""9.3"", ""position"": ""(75.7558198438921, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.162934 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...r.@.@.Ck..........#...j.CAM::192.168.1.2::{""time"": ""9.3"", ""position"": ""(40.92799999999998, -1.6, 0)"", ""speed"": ""13.51999999999999"", ""leader"": ""car1""}\n', b'14:57:12.258576 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....^CAM::192.168.1.1::{""time"": ""9.4"", ""position"": ""(77.05912671401373, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.263801 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...r.@.@.C`..........#...e.CAM::192.168.1.2::{""time"": ""9.4"", ""position"": ""(42.30599999999998, -1.6, 0)"", ""speed"": ""13.77999999999999"", ""leader"": ""car1""}\n', b'14:57:12.359099 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E...........#....dCAM::192.168.1.1::{""time"": ""9.5"", ""position"": ""(78.36243358413536, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.364398 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.CF..........#....TCAM::192.168.1.2::{""time"": ""9.5"", ""position"": ""(43.70943569847576, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:12.460096 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E...........#....UCAM::192.168.1.1::{""time"": ""9.6"", ""position"": ""(79.66574045425698, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.464778 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.C7..........#....dCAM::192.168.1.2::{""time"": ""9.6"", ""position"": ""(45.11287139695153, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:12.559559 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...p2@.@.E...........#....YCAM::192.168.1.1::{""time"": ""9.7"", ""position"": ""(80.96904732437861, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.565031 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.C3..........#....kCAM::192.168.1.2::{""time"": ""9.7"", ""position"": ""(46.51630709542731, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n']";-55.0@car1-wlan1
98;9.8s;car2;car1;26.952611400597156;42.81974279390308;"[b'14:57:11.860118 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.C...........#.....CAM::192.168.1.2::{""time"": ""9.0"", ""position"": ""(36.94999999999999, -1.6, 0)"", ""speed"": ""12.739999999999991"", ""leader"": ""car1""}\n', b'14:57:11.860551 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F3..........#....cCAM::192.168.1.1::{""time"": ""9.0"", ""position"": ""(71.84589923352722, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:11.960265 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.C}..........#.....CAM::192.168.1.2::{""time"": ""9.1"", ""position"": ""(38.249999999999986, -1.6, 0)"", ""speed"": ""12.999999999999991"", ""leader"": ""car1""}\n', b'14:57:11.961076 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....fCAM::192.168.1.1::{""time"": ""9.1"", ""position"": ""(73.14920610364885, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.060765 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...r.@.@.Ct..........#.....CAM::192.168.1.2::{""time"": ""9.2"", ""position"": ""(39.575999999999986, -1.6, 0)"", ""speed"": ""13.259999999999991"", ""leader"": ""car1""}\n', b'14:57:12.061275 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....aCAM::192.168.1.1::{""time"": ""9.2"", ""position"": ""(74.45251297377047, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.160267 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...r.@.@.Ck..........#...j.CAM::192.168.1.2::{""time"": ""9.3"", ""position"": ""(40.92799999999998, -1.6, 0)"", ""speed"": ""13.51999999999999"", ""leader"": ""car1""}\n', b'14:57:12.160807 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...o.@.@.F...........#...>3CAM::192.168.1.1::{""time"": ""9.3"", ""position"": ""(75.7558198438921, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.261038 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...r.@.@.C`..........#...e.CAM::192.168.1.2::{""time"": ""9.4"", ""position"": ""(42.30599999999998, -1.6, 0)"", ""speed"": ""13.77999999999999"", ""leader"": ""car1""}\n', b'14:57:12.261313 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#....^CAM::192.168.1.1::{""time"": ""9.4"", ""position"": ""(77.05912671401373, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.361251 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.CF..........#....TCAM::192.168.1.2::{""time"": ""9.5"", ""position"": ""(43.70943569847576, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:12.361535 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E...........#....dCAM::192.168.1.1::{""time"": ""9.5"", ""position"": ""(78.36243358413536, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.462189 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.C7..........#....dCAM::192.168.1.2::{""time"": ""9.6"", ""position"": ""(45.11287139695153, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:12.462699 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E...........#....UCAM::192.168.1.1::{""time"": ""9.6"", ""position"": ""(79.66574045425698, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:12.561063 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...r.@.@.C3..........#....kCAM::192.168.1.2::{""time"": ""9.7"", ""position"": ""(46.51630709542731, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:12.562643 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...p2@.@.E...........#....YCAM::192.168.1.1::{""time"": ""9.7"", ""position"": ""(80.96904732437861, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n']";-66.0@car2-wlan1
99;9.9s;car1;car3;18.559156148088775;82.67566106462186;[];-54.0@car1-wlan1
99;9.9s;car2;car1;26.852482572243012;44.22317849237886;[];-66.0@car2-wlan1
100;10.0s;car1;car3;18.759674088033254;83.97896793474351;"[b'14:57:18.581275 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...st@.@.B...........#....qCAM::192.168.1.1::{""time"": ""9.8"", ""position"": ""(82.27235419450024, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:18.588866 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...wK@.@.>...........#...._CAM::192.168.1.2::{""time"": ""9.8"", ""position"": ""(47.91974279390308, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:18.781310 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...s.@.@.B^..........#....bCAM::192.168.1.1::{""time"": ""9.9"", ""position"": ""(83.57566106462187, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:18.786765 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...wy@.@.>...........#....[CAM::192.168.1.2::{""time"": ""9.9"", ""position"": ""(49.32317849237886, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n']";-54.0@car1-wlan1
100;10.0s;car2;car1;26.752353743888868;45.62661419085463;[];-66.0@car2-wlan1
101;10.1s;car1;car3;18.960192027977737;85.28227480486512;[];-53.0@car1-wlan1
101;10.1s;car2;car1;26.652224915534724;47.03004988933041;"[b'14:57:18.582969 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...wK@.@.>...........#...._CAM::192.168.1.2::{""time"": ""9.8"", ""position"": ""(47.91974279390308, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:18.583696 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...st@.@.B...........#....qCAM::192.168.1.1::{""time"": ""9.8"", ""position"": ""(82.27235419450024, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:18.782941 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...wy@.@.>...........#....[CAM::192.168.1.2::{""time"": ""9.9"", ""position"": ""(49.32317849237886, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:18.784761 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...s.@.@.B^..........#....bCAM::192.168.1.1::{""time"": ""9.9"", ""position"": ""(83.57566106462187, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n', b'14:57:18.933070 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 127\n', b'E...w.@.@.>t..........#.../.CAM::192.168.1.2::{""time"": ""10.0"", ""position"": ""(50.62661419085463, -1.6, 0)"", ""speed"": ""14.034356984757727"", ""leader"": ""car1""}\n', b'14:57:18.933850 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...s.@.@.BR..........#....@CAM::192.168.1.1::{""time"": ""10.0"", ""position"": ""(84.8789679347435, -1.6, 0)"", ""speed"": ""13.033068701216276"", ""leader"": ""car3""}\n']";-65.0@car2-wlan1
102;10.2s;car1;car3;19.16070996792222;86.58558167498677;[];-53.0@car1-wlan1
102;10.2s;car2;car1;26.552096087180583;48.43348558780618;[];-65.0@car2-wlan1
103;10.3s;car1;car3;19.361227907866702;87.88888854510839;[];-53.0@car1-wlan1
103;10.3s;car2;car1;26.451967258826443;49.83692128628195;[];-64.0@car2-wlan1
104;10.4s;car1;car3;19.56174584781119;89.19219541523003;[];-52.0@car1-wlan1
104;10.4s;car2;car1;26.3518384304723;51.240356984757724;[];-64.0@car2-wlan1
105;10.5s;car1;car3;19.76226378775567;90.49550228535165;[];-52.0@car1-wlan1
105;10.5s;car2;car1;26.251709602118154;52.6437926832335;[];-63.0@car2-wlan1
